编码,所在区,性别,年龄,文化程度,从业状况,婚姻,常住人口,户口状况,家庭收入,现住面积,人均面积,房屋产权,住房满意,未来三年,计划面积,计划户型,购买类型,地理位置,购房价位,是否贷款,mj
21696,2,1,52,3,2,1,3,1,13000,49,16.3333333333333,2,2,2,90,32,2,33,10,2,2
10729,1,2,39,2,2,1,3,1,14400,49,16.3333333333333,2,1,1, , , , , , ,2
10505,1,1,50,1,3,1,3,1,4000,49,16.3333333333333,33,1,1, , , , , , ,2
21590,2,2,46,2,3,1,3,1,11000,49,16.3333333333333,33,2,1, , , , , , ,2
32468,3,1,28,2,4,1,3,1,18000,49,16.3333333333333,33,2,1, , , , , , ,2
21353,2,2,45,1,5,1,3,1,7000,49,16.3333333333333,2,2,1, , , , , , ,2
42765,4,2,34,2,5,1,3,1,8000,49,16.3333333333333,2,2,1, , , , , , ,2
32094,3,1,29,3,6,2,3,1,30000,49,16.3333333333333,2,2,2,100,31,1,31,15,2,2
10269,1,2,48,2,2,1,3,2,18000,49,16.3333333333333,2,1,1, , , , , , ,2
10403,1,1,34,2,1,1,4,1,10000,66,16.5,33,1,1, , , , , , ,2
10555,1,1,44,2,1,1,4,1,72000,66,16.5,1,2,2,100,22,2,31,10,2,2
10016,1,2,46,2,2,2,2,1,6000,33,16.5,32,2,1, , , , , , ,2
31847,3,2,45,2,2,1,4,1,10000,66,16.5,2,2,1, , , , , , ,2
32295,3,1,28,2,3,2,2,1,10000,33,16.5,1,2,1, , , , , , ,2
32469,3,1,28,2,4,1,4,1,25000,66,16.5,33,1,1, , , , , , ,2
10174,1,2,55,3,1,1,6,1,24000,99.4,16.5666666666667,32,2,1, , , , , , ,2
32092,3,1,33,3,2,1,5,1,16000,83,16.6,2,2,1, , , , , , ,2
10362,1,1,43,3,1,1,3,1,10000,50,16.6666666666667,33,2,2,120,32,2,1,20,1,2
21787,2,2,38,3,1,1,3,1,10000,50,16.6666666666667,33,2,2,120,421,2,1,25,2,2
10386,1,1,55,2,1,1,3,1,13000,50,16.6666666666667,33,2,1, , , , , , ,2
10907,1,1,39,3,1,1,3,1,15000,50,16.6666666666667,33,2,1, , , , , , ,2
10392,1,1,40,3,1,1,3,1,20000,50,16.6666666666667,33,2,1, , , , , , ,2
32126,3,2,25,3,1,2,3,1,20000,50,16.6666666666667,33,2,2,100,32,2,33,10,2,2
10292,1,2,37,3,1,1,3,1,24000,50,16.6666666666667,33,2,1, , , , , , ,2
10295,1,2,35,4,1,1,3,1,25000,50,16.6666666666667,1,2,1, , , , , , ,2
10300,1,1,55,3,1,1,6,1,30000,100,16.6666666666667,2,2,1, , , , , , ,2
21127,2,1,30,2,1,2,3,1,30000,50,16.6666666666667,2,2,1, , , , , , ,2
21157,2,1,31,3,1,1,3,1,30000,50,16.6666666666667,33,2,2,100,32,2,33,20,1,2
42957,4,1,30,3,1,1,3,1,40000,50,16.6666666666667,2,1,2,200,32,2,1,80,2,2
42575,4,1,42,2,2,1,3,1,5000,50,16.6666666666667,31,1,1, , , , , , ,2
21679,2,2,39,3,2,1,3,1,6000,50,16.6666666666667,2,2,1, , , , , , ,2
42768,4,1,34,2,2,1,3,1,7000,50,16.6666666666667,1,2,1, , , , , , ,2
10828,1,1,52,1,2,1,3,1,8000,50,16.6666666666667,33,2,1, , , , , , ,2
42533,4,1,36,1,2,1,3,1,8000,50,16.6666666666667,32,2,1, , , , , , ,2
42763,4,1,54,1,2,1,3,1,9000,50,16.6666666666667,1,2,1, , , , , , ,2
21404,2,2,51,3,2,1,3,1,9600,50,16.6666666666667,33,2,1, , , , , , ,2
21749,2,1,40,2,2,1,3,1,9600,50,16.6666666666667,33,1,1, , , , , , ,2
10061,1,1,32,2,2,1,3,1,10000,50,16.6666666666667,1,2, ,60,31,1,31,6,1,2
10538,1,1,50,2,2,1,3,1,10000,50,16.6666666666667,33,2,1, , , , , , ,2
21456,2,1,25,2,2,1,3,1,10000,50,16.6666666666667,2,2,1, , , , , , ,2
21468,2,2,50,2,2,1,3,1,10000,50,16.6666666666667,33,2,1, , , , , , ,2
31869,3,2,30,2,2,1,3,1,10000,50,16.6666666666667,31,2,1, , , , , , ,2
31931,3,1,40,1,2,1,3,1,10000,50,16.6666666666667,32,1,1, , , , , , ,2
32026,3,2,35,3,2,1,3,1,10000,50,16.6666666666667,1,2,2,150,422,2,1,50,2,2
42524,4,1,28,2,2,1,3,1,10000,50,16.6666666666667,31,2,1, , , , , , ,2
42530,4,2,39,2,2,1,3,1,10000,50,16.6666666666667,32,2,2,80,22,2,1,10,2,2
42674,4,1,33,2,2,1,3,1,10000,50,16.6666666666667,33,2,1, , , , , , ,2
42889,4,2,45,2,2,1,3,1,11000,50,16.6666666666667,33,2,1, , , , , , ,2
21264,2,1,42,2,2,1,3,1,12000,50,16.6666666666667,34,1,1, , , , , , ,2
21358,2,2,50,1,2,1,3,1,12000,50,16.6666666666667,33,1,1, , , , , , ,2
21367,2,1,53,1,2,1,3,1,12000,50,16.6666666666667,2,1,1, , , , , , ,2
21752,2,1,42,2,2,1,3,1,12000,50,16.6666666666667,33,2,1, , , , , , ,2
42525,4,1,40,1,2,1,3,1,12000,50,16.6666666666667,32,2,1, , , , , , ,2
42538,4,1,44,1,2,1,3,1,12000,50,16.6666666666667,32,2,1, , , , , , ,2
42773,4,2,52,2,2,1,3,1,12000,50,16.6666666666667,1,2,2,70,21,2,32,5,1,2
42777,4,1,55,2,2,1,3,1,12000,50,16.6666666666667,2,2,1, , , , , , ,2
10909,1,2,48,2,2,1,3,1,14000,50,16.6666666666667,33,1,1, , , , , , ,2
10313,1,1,32,1,2,1,3,1,15000,50,16.6666666666667,33,2,1, , , , , , ,2
10651,1,1,46,2,2,1,3,1,15000,50,16.6666666666667,33,2,1, , , , , , ,2
32333,3,2,48,2,2,1,3,1,15000,50,16.6666666666667,2,2,2,80,21,2,1,6,1,2
32420,3,2,30,2,2,2,3,1,16000,50,16.6666666666667,33,1,1, , , , , , ,2
21500,2,2,30,1,2,1,3,1,18000,50,16.6666666666667,2,2,1, , , , , , ,2
21746,2,1,34,2,2,1,3,1,19000,50,16.6666666666667,33,1,1, , , , , , ,2
10364,1,2,34,2,2,1,3,1,20000,50,16.6666666666667,33,2,2,80,31,1,32,8,1,2
21167,2,2,50,2,2,1,3,1,20000,50,16.6666666666667,33,2,1, , , , , , ,2
21482,2,1,35,2,2,1,3,1,20000,50,16.6666666666667,2,2,2,100,32,2,21,10,1,2
21491,2,1,37,1,2,1,3,1,20000,50,16.6666666666667,33,1,1, , , , , , ,2
21497,2,2,31,1,2,1,3,1,20000,50,16.6666666666667,2,1,1, , , , , , ,2
21499,2,2,30,3,2,1,3,1,20000,50,16.6666666666667,2,2,2,130,32,2,34,10,2,2
31837,3,1,32,2,2,1,3,1,20000,50,16.6666666666667,32,2,1, , , , , , ,2
21205,2,2,53,2,2,1,3,1,24000,50,16.6666666666667,1,2,1, , , , , , ,2
21496,2,1,34,2,2,1,3,1,25000,50,16.6666666666667,33,1,2,80,31,2,5,2,1,2
31894,3,1,28,2,2,2,3,1,25000,50,16.6666666666667,33,2,1, , , , , , ,2
10469,1,2,48,3,2,2,3,1,30000,50,16.6666666666667,1,2, ,100,21,2,24,15,2,2
21489,2,1,31,3,2,1,3,1,30000,50,16.6666666666667,1,2,1, , , , , , ,2
32019,3,2,48,2,2,1,3,1,36000,50,16.6666666666667,33,2,1, , , , , , ,2
32111,3,1,50,2,2,1,3,1,40000,50,16.6666666666667,33,1,1, , , , , , ,2
42529,4,1,45,2,3,1,3,1,6000,50,16.6666666666667,32,2,1, , , , , , ,2
21324,2,1,37,1,3,1,3,1,7200,50,16.6666666666667,2,1,2,80,21,1,22,3,2,2
10693,1,1,30,3,3,1,3,1,8000,50,16.6666666666667,33,1,1, , , , , , ,2
52991,5,1,30,3,3,1,3,1,9000,50,16.6666666666667,33,1,1, , , , , , ,2
10215,1,2,29,3,3,1,3,1,10000,50,16.6666666666667,33,2,1, , , , , , ,2
21105,2,1,20,2,3,1,3,1,10000,50,16.6666666666667,33,2,2,100,422,3,1,10,1,2
31865,3,1,38,3,3,1,3,1,10000,50,16.6666666666667,31,2,1, , , , , , ,2
21570,2,2,25,2,3,1,3,1,15000,50,16.6666666666667,1,2,2,100,31,2,32,15,2,2
21535,2,1,26,2,3,2,3,1,18000,50,16.6666666666667,33,2,1, , , , , , ,2
10999,1,2,35,2,3,1,3,1,20000,50,16.6666666666667,31,2,1, , , , , , ,2
42521,4,1,35,3,3,1,3,1,20000,50,16.6666666666667,32,2,2,100,22,2,1,10,2,2
32008,3,1,39,3,3,1,3,1,24000,50,16.6666666666667,2,2,1, , , , , , ,2
42724,4,2,40,1,3,1,3,1,25000,50,16.6666666666667,1,2,2,80,21,3,32,10,1,2
31898,3,1,40,1,3,1,3,1,100000,50,16.6666666666667,33,1,1, , , , , , ,2
10033,1,1,33,3,4,1,3,1,12000,50,16.6666666666667,32,2,1, , , , , , ,2
10808,1,2,25,3,4,2,3,1,13000,50,16.6666666666667,1,2,2,90,32,2,4,10,1,2
21217,2,1,45,3,4,1,3,1,15000,50,16.6666666666667,31,2,1, , , , , , ,2
21138,2,2,53,2,4,1,3,1,20000,50,16.6666666666667,2,2,2,100,32,2,31,20,2,2
42535,4,2,36,1,5,1,3,1,4000,50,16.6666666666667,1,2,1, , , , , , ,2
32300,3,2,48,2,5,1,3,1,4800,50,16.6666666666667,33,2,1, , , , , , ,2
42854,4,2,36,1,5,1,3,1,4800,50,16.6666666666667,2,1,1, , , , , , ,2
42782,4,1,34,2,5,1,3,1,5000,50,16.6666666666667,2,2,1, , , , , , ,2
42688,4,2,48,2,5,1,3,1,6000,50,16.6666666666667,33,2,1, , , , , , ,2
10372,1,2,33,2,5,1,3,1,8000,50,16.6666666666667,33,2,1, , , , , , ,2
32222,3,1,51,1,5,1,3,1,10000,50,16.6666666666667,32,1,1, , , , , , ,2
42730,4,2,37,1,5,1,3,1,10000,50,16.6666666666667,2,2,1, , , , , , ,2
10798,1,1,30,2,5,2,3,1,12000,50,16.6666666666667,1,2,1, , , , , , ,2
10368,1,2,36,1,5,1,3,1,15000,50,16.6666666666667,33,2,2,120,32,3,1,15,1,2
42685,4,2,36,1,5,1,3,1,16000,50,16.6666666666667,33,2,2,100,22,2,1,12,2,2
42531,4,2,48,2,5,1,3,1,23000,50,16.6666666666667,33,2,1, , , , , , ,2
21768,2,1,37,1,6,1,3,1,5600,50,16.6666666666667,33,2,1, , , , , , ,2
42682,4,2,43,2,6,1,3,1,6000,50,16.6666666666667,33,1,1, , , , , , ,2
10258,1,1,31,2,6,1,3,1,9600,50,16.6666666666667,36,2,1, , , , , , ,2
21305,2,1,42,2,6,1,3,1,10000,50,16.6666666666667,2,2,1, , , , , , ,2
42598,4,1,39,2,6,1,3,1,10000,50,16.6666666666667,33,2,1, , , , , , ,2
10373,1,1,31,2,6,1,3,1,12000,50,16.6666666666667,33,2,1, , , , , , ,2
32297,3,1,29,3,6,1,3,1,15000,50,16.6666666666667,1,2,1, , , , , , ,2
10461,1,2,53,1,1,1,3,2,10000,50,16.6666666666667,1,1,1, , , , , , ,2
10226,1,1,49,2,2,1,3,2,5000,50,16.6666666666667,1,1,1, , , , , , ,2
10371,1,1,30,3,2,1,3,2,35000,50,16.6666666666667,1,2,1, , , , , , ,2
10366,1,1,30,2,3,1,3,2,9000,50,16.6666666666667,1,2,2,80,21,1,32,15,2,2
10324,1,2,32,2,6,1,3,2,5680,50,16.6666666666667,1,2,1, , , , , , ,2
10246,1,2,55,2,1,1,4,1,24000,67,16.75,36,2,1, , , , , , ,2
31978,3,1,52,2,5,2,4,1,12000,67,16.75,33,1,1, , , , , , ,2
10774,1,1,41,2,2,1,5,1,25000,84,16.8,2,2,2,150,422,2,1,20,1,2
10780,1,1,37,2,2,1,5,1,38000,84,16.8,2,2,2,140,421,2,31,15,1,2
10772,1,1,51,2,2,1,5,1,40000,84,16.8,2,2,2,180,432,2,21,22,2,2
42645,4,2,36,1,6,1,5,1,10000,84.14,16.828,33,2,1, , , , , , ,2
21726,2,1,44,3,1,1,3,1,14400,51,17,33,2, ,120,31,2,33,10,2,2
21213,2,2,43,2,1,1,4,1,26000,68,17,33,1,1, , , , , , ,2
42647,4,2,30,3,1,1,5,1,40000,85,17,2,2,1, , , , , , ,2
21793,2,1,28,1,2,1,2,1,3600,34,17,1,2,2,70,21,2,32,83,2,2
21693,2,1,54,1,2,1,3,1,6000,51,17,1,2,1, , , , , , ,2
42898,4,2,48,2,2,1,2,1,6000,34,17,33,2,1, , , , , , ,2
10475,1,1,48,1,2,1,3,1,8000,51,17,36,2,1, , , , , , ,2
10477,1,1,55,1,2,1,2,1,10000,34,17,31,1,1, , , , , , ,2
21199,2,2,30,2,2,2,3,1,10000,51,17,1,2,1, , , , , , ,2
21514,2,1,33,2,2,1,3,1,14000,51,17,1,2,2,70,21,2,4,10,2,2
42816,4,1,50,1,2,1,3,1,16000,51,17,33,2,1, , , , , , ,2
21383,2,1,53,1,2,1,3,1,16800,51,17,1,2,1, , , , , , ,2
10646,1,1,36,1,2,1,3,1,20000,51,17,33,2,1, , , , , , ,2
32492,3,1,32,1,2,1,4,1,20000,68,17,33,1,1, , , , , , ,2
10717,1,1,23,3,2,2,3,1,30000,51,17,33,2,1, , , , , , ,2
52980,5,1,27,2,2,2,3,1,32400,51,17,33,1,1, , , , , , ,2
21150,2,1,51,2,2,1,4,1,35000,68,17,33,2,1, , , , , , ,2
32318,3,2,40,3,2,1,5,1,70000,85,17,33,1,2,90,31,2,33,13,1,2
21754,2,2,28,1,3,1,3,1,9600,51,17,31,1,1, , , , , , ,2
21666,2,1,54,1,3,1,5,1,10000,85,17,2,1,1, , , , , , ,2
42592,4,2,55,2,3,1,3,1,10000,51,17,32,2,1, , , , , , ,2
42820,4,2,38,1,3,1,3,1,10000,51,17,36,2,2,80,31,1,32,10,2,2
10485,1,2,45,2,3,1,3,1,12000,51,17,33,2,1, , , , , , ,2
42894,4,2,44,2,3,1,2,1,12000,34,17,33,2,1, , , , , , ,2
32120,3,2,24,3,3,2,4,1,20000,68,17,33,1,1, , , , , , ,2
31852,3,1,20,3,4,2,3,1,36000,51,17,33,1,1, , , , , , ,2
42823,4,2,48,1,5,1,5,1,22000,85,17,33,1,1, , , , , , ,2
42692,4,2,38,2,6,1,3,1,10000,51,17,33,2,1, , , , , , ,2
10460,1,1,36,1,6,1,5,1,12000,85,17,33,1,1, , , , , , ,2
31835,3,1,46,3,6,1,3,1,25000,51,17,33,2,1, , , , , , ,2
31899,3,2,35,2,2,1,3,1,24000,51.37,17.1233333333333,33,2,1, , , , , , ,2
10547,1,1,35,2,1,1,3,1,10000,51.5,17.1666666666667,2,2,1, , , , , , ,2
10541,1,1,43,2,1,1,3,1,26000,51.5,17.1666666666667,33,2,1, , , , , , ,2
10673,1,2,33,2,3,2,5,1,24000,86,17.2,33,1,1, , , , , , ,2
10800,1,2,28,3,2,2,4,1,10000,69,17.25,33,2,1, , , , , , ,2
10791,1,1,55,2,2,1,4,1,12000,69,17.25,33,1,1, , , , , , ,2
10721,1,1,40,2,5,1,4,1,72000,69,17.25,2,1,1, , , , , , ,2
42948,4,1,26,1,6,2,4,2,30000,69,17.25,31,1,1, , , , , , ,2
32443,3,1,31,2,1,1,3,1,10000,52,17.3333333333333,33,2,1, , , , , , ,2
10393,1,2,48,2,1,1,3,1,20000,52,17.3333333333333,33,2,1, , , , , , ,2
21505,2,2,40,1,2,1,3,1,3600,52,17.3333333333333,31,2,1, , , , , , ,2
21687,2,2,51,2,2,1,3,1,4000,52,17.3333333333333,1,2,1, , , , , , ,2
21698,2,2,50,2,2,1,3,1,4000,52,17.3333333333333,1,2,2,110,31,2,33,10,2,2
32090,3,1,32,1,2,1,3,1,6000,52,17.3333333333333,2,2,1, , , , , , ,2
21454,2,1,39,3,2,1,3,1,8000,52,17.3333333333333,2,2,2,94,22,2,4,5,2,2
10839,1,1,38,2,2,1,3,1,10000,52,17.3333333333333,33,1,1, , , , , , ,2
21279,2,1,40,2,2,1,3,1,10000,52,17.3333333333333,2,2,1, , , , , , ,2
42596,4,1,55,2,3,1,3,1,10000,52,17.3333333333333,32,2,2,100,31,1,32,5,1,2
42786,4,1,50,1,3,1,3,1,12000,52,17.3333333333333,2,2,1, , , , , , ,2
10144,1,2,37,3,4,1,3,1,10000,52,17.3333333333333,32,2,1, , , , , , ,2
32259,3,1,38,4,4,1,3,1,15000,52,17.3333333333333,1,2,2,150,431,3,33,20,1,2
21139,2,2,35,4,4,1,3,1,20000,52,17.3333333333333,33,2,2,120,32,2,34,10,2,2
42806,4,1,45,1,5,1,3,1,2400,52,17.3333333333333,33,2,1, , , , , , ,2
10405,1,2,32,3,5,1,3,1,10000,52,17.3333333333333,33,1,1, , , , , , ,2
42884,4,2,52,1,6,1,3,1,12000,52,17.3333333333333,33,1,1, , , , , , ,2
32251,3,1,38,4,4,1,3,2,36000,52,17.3333333333333,33,2,2,120,32,2,33,18,1,2
21269,2,2,50,3,1,1,2,1,12000,35,17.5,33,2, ,120,31,2,1,18,2,2
21082,2,1,45,3,1,1,4,1,20000,70,17.5,2,1,1, , , , , , ,2
21575,2,2,28,3,1,2,4,1,24000,70,17.5,33,2,2,120,422,2,31,3,2,2
21543,2,2,46,2,1,1,4,1,30000,70,17.5,33,1,1, , , , , , ,2
21672,2,2,34,2,2,1,4,1,5000,70,17.5,1,2,1, , , , , , ,2
42566,4,1,42,2,2,1,2,1,7500,35,17.5,1,2,1, , , , , , ,2
10165,1,1,28,3,2,1,4,1,8000,70,17.5,32,1,1, , , , , , ,2
10570,1,1,28,1,2,1,4,1,9600,70,17.5,2,1,1, , , , , , ,2
21295,2,1,38,2,2,1,4,1,10000,70,17.5,1,2,1, , , , , , ,2
21254,2,2,41,2,2,1,4,1,12000,70,17.5,2,1,1, , , , , , ,2
21328,2,2,45,2,2,1,2,1,12000,35,17.5,2,1,2,80,21,1,34,5,2,2
21410,2,1,37,2,2,1,4,1,14000,70,17.5,33,1,1, , , , , , ,2
10824,1,1,36,1,2,1,4,1,15000,70,17.5,33,2,1, , , , , , ,2
21671,2,1,38,3,2,1,4,1,18000,70,17.5,2,2,1, , , , , , ,2
10378,1,2,24,3,2,2,4,1,20000,70,17.5,1,2,2,110,32,2,32,10,1,2
21178,2,2,43,3,2,1,4,1,24000,70,17.5,33,1,2,80,31,2,4,20,2,2
32194,3,1,27,3,2,1,4,1,25000,70,17.5,33,2,2,100,22,2,4,15,1,2
21092,2,1,50,3,2,1,4,1,60000,70,17.5,33,2,1, , , , , , ,2
32059,3,2,37,2,3,1,4,1,10000,70,17.5,33,2,1, , , , , , ,2
10630,1,1,22,2,3,2,4,1,13000,70,17.5,33,2, ,100,32,2,24,10,2,2
32223,3,1,50,1,3,1,4,1,15000,70,17.5,33,2,2,80,21,1,33,6,1,2
32299,3,1,34,3,3,1,4,1,15000,70,17.5,33,2,1, , , , , , ,2
10273,1,1,28,3,3,1,4,1,20000,70,17.5,33,2,1, , , , , , ,2
32195,3,1,30,3,3,1,4,1,30000,70,17.5,33,2,2,140,32,2,32,20,2,2
42550,4,1,43,2,3,1,4,1,35000,70,17.5,33,1,1, , , , , , ,2
32453,3,1,30,3,3,1,4,1,60000,70,17.5,1,2,2,100,22,3,1,7,1,2
42738,4,2,41,1,5,1,4,1,1200,70,17.5,33,2,1, , , , , , ,2
42745,4,1,30,2,5,1,4,1,10000,70,17.5,32,2,1, , , , , , ,2
42561,4,2,40,2,5,1,4,1,15000,70,17.5,33,2,2,110,32,2,31,20,1,2
21332,2,1,54,2,6,1,2,1,4800,35,17.5,33,1,1, , , , , , ,2
31918,3,2,46,2,6,1,4,1,6000,70,17.5,32,2,1, , , , , , ,2
52965,5,1,36,1,6,1,4,1,6000,70,17.5,33,1,1, , , , , , ,2
42558,4,1,35,1,3,1,4,2,5000,70,17.5,1,1,1, , , , , , ,2
21319,2,1,24,2,3,2,2,2,10000,35,17.5,1,2,2,80,22,2,31,12,2,2
10511,1,1,23,3,3,1,2,2,17000,35,17.5,1,1,1, , , , , , ,2
10006,1,2,38,2,5,1,2,2,1500,35,17.5,31,2,2,80,21,1,31,3,1,2
10623,1,1,50,1,2,2,5,1,32400,88,17.6,33,2,2,80,21,2,32,7,1,2
42930,4,1,40,2,5,1,5,1,30000,88,17.6,33,1,2,100,32,2,24,15,1,2
10221,1,1,54,1,1,1,3,1,10000,53,17.6666666666667,33,2,1, , , , , , ,2
21801,2,1,36,3,1,1,3,1,16000,53,17.6666666666667,33,2,2,90,22,2,32,9,2,2
10019,1,1,41,1,2,1,3,1,5000,53,17.6666666666667,31,1,1, , , , , , ,2
32447,3,1,43,2,2,1,3,1,6000,53,17.6666666666667,33,2,1, , , , , , ,2
21745,2,1,50,2,2,1,3,1,7500,53,17.6666666666667,33,2,1, , , , , , ,2
21197,2,2,49,2,2,1,3,1,10000,53,17.6666666666667,33,2,2,100,32,2,33,8,2,2
32147,3,2,48,3,2,1,3,1,10000,53,17.6666666666667,33,2,1, , , , , , ,2
21624,2,1,50,2,2,1,3,1,12000,53,17.6666666666667,33,2, ,115,31,2,33,10,1,2
10985,1,1,30,2,2,1,3,1,15000,53,17.6666666666667,1,2,1, , , , , , ,2
21181,2,2,47,2,2,1,3,1,15000,53,17.6666666666667,33,2, ,80,31,2,33,8,2,2
21195,2,1,49,2,2,1,3,1,15000,53,17.6666666666667,33,2,2,100,32,2,5,9,2,2
21700,2,2,55,2,2,1,3,1,15600,53,17.6666666666667,33,1,1, , , , , , ,2
32129,3,1,24,3,4,2,3,1,25000,53,17.6666666666667,33,2,1, , , , , , ,2
21372,2,1,49,1,5,1,3,1,6000,53,17.6666666666667,1,2,1, , , , , , ,2
21200,2,2,52,1,5,1,3,1,15000,53,17.6666666666667,33,2,2,80,31,2,33,8,2,2
10618,1,2,44,1,5,1,3,1,16000,53,17.6666666666667,33,2,1, , , , , , ,2
42669,4,2,24,1,5,1,3,2,6000,53,17.6666666666667,1,1,2,50,21,1,32,5,1,2
32149,3,2,40,2,2,1,4,1,6000,71,17.75,33,2,1, , , , , , ,2
21428,2,2,54,2,6,1,4,1,18000,71,17.75,2,2,1, , , , , , ,2
42794,4,2,46,1,2,1,3,1,6000,53.36,17.7866666666667,2,2,1, , , , , , ,2
10419,1,1,49,3,1,1,5,1,36000,89,17.8,33,2,1, , , , , , ,2
10561,1,1,37,1,6,1,5,1,42000,89,17.8,33,2,1, , , , , , ,2
31834,3,1,33,2,1,1,3,1,6000,54,18,33,1,2,75,31,2,33,6,1,2
10351,1,1,40,3,1,1,3,1,10000,54,18,2,2,1, , , , , , ,2
10094,1,1,50,3,1,1,5,1,20000,90,18,33,2,1, , , , , , ,2
32349,3,1,46,2,1,1,3,1,20000,54,18,33,2,2,90,31,2,33,12,2,2
10172,1,2,36,3,1,1,3,1,30000,54,18,1,2, ,153.86,421,2,31,31,1,2
31974,3,1,50,1,2,2,1,1,3500,18,18,1,2,1, , , , , , ,2
21757,2,1,25,2,2,2,3,1,6000,54,18,2,2,2,80,21,2,22,10,1,2
42708,4,1,34,2,2,1,3,1,6000,54,18,1,1,2,50,21,2,33,10,1,2
42703,4,1,27,3,2,1,3,1,7000,54,18,32,2,1, , , , , , ,2
21622,2,1,50,2,2,1,3,1,8000,54,18,33,2,1, , , , , , ,2
21697,2,1,51,1,2,1,3,1,9600,54,18,1,2,1, , , , , , ,2
10714,1,2,45,2,2,1,3,1,10000,54,18,33,1,1, , , , , , ,2
32146,3,2,50,1,2,1,3,1,10000,54,18,33,2,1, , , , , , ,2
32208,3,1,38,2,2,1,3,1,10000,54,18,33,2,1, , , , , , ,2
31944,3,1,44,2,2,1,3,1,12000,54,18,1,2, ,120,31,2,31,10,1,2
21656,2,1,53,2,2,1,3,1,12100,54,18,1,2, ,100,32,2,4,10,2,2
21278,2,1,50,2,2,1,3,1,15000,54,18,2,2,2,100,31,2,34,10,2,2
32207,3,1,43,1,2,1,3,1,15000,54,18,33,2,1, , , , , , ,2
32270,3,2,46,1,2,1,3,1,15000,54,18,33,1,1, , , , , , ,2
10770,1,1,39,2,2,1,3,1,16000,54,18,2,2,2,100,31,2,32,15,1,2
10951,1,2,49,2,2,1,2,1,16000,36,18,33,2,1, , , , , , ,2
52985,5,1,32,2,2,1,5,1,17000,90,18,33,1,1, , , , , , ,2
32482,3,2,26,3,2,2,3,1,18000,54,18,33,1,1, , , , , , ,2
21735,2,1,33,2,2,1,5,1,20000,90,18,36,1,1, , , , , , ,2
32217,3,1,39,2,2,1,3,1,20000,54,18,33,2,1, , , , , , ,2
32387,3,1,45,2,2,1,3,1,20000,54,18,2,1,1, , , , , , ,2
10779,1,1,30,3,2,1,3,1,22000,54,18,2,1,1, , , , , , ,2
32330,3,1,41,2,2,1,3,1,24000,54,18,2,1,1, , , , , , ,2
10044,1,1,47,2,2,1,5,1,25000,90,18,32,2,1, , , , , , ,2
42929,4,1,28,3,2,1,5,1,25000,90,18,2,2,2,100,22,3,31,12,1,2
10395,1,1,55,2,2,1,5,1,30000,90,18,33,1,1, , , , , , ,2
31880,3,2,36,1,3,1,3,1,10000,54,18,2,1,2,70,21,2,33,7.5,2,2
21753,2,1,29,2,3,1,3,1,12000,54,18,2,2, ,80,31,2,33,8,2,2
31939,3,1,46,2,3,1,3,1,20000,54,18,32,2,2,160,432,2,1,20,2,2
42836,4,2,38,1,3,1,5,1,20000,90,18,33,2,1, , , , , , ,2
10546,1,1,28,3,3,2,3,1,24000,54,18,2,2,1, , , , , , ,2
 ,2,1,26,1,3,1,3,1,24000,54,18,33,1,1, , , , , , ,2
31950,3,2,34,3,4,1,3,1,20000,54,18,32,2,1, , , , , , ,2
32127,3,1,50,1,4,1,3,1,20000,54,18,33,2,1, , , , , , ,2
31833,3,1,52,2,4,1,5,1,30000,90,18,2,2,2,80,21,2,33,8,1,2
10502,1,2,44,2,5,1,3,1,4000,54,18,33,1,1, , , , , , ,2
32155,3,2,33,2,5,1,3,1,5000,54,18,33,2,1, , , , , , ,2
10435,1,1,43,2,5,1,3,1,6000,54,18,36,2,2,100,31,2,31,10,2,2
21743,2,2,32,1,5,1,3,1,7400,54,18,33,1,1, , , , , , ,2
42822,4,2,42,1,5,1,3,1,14000,54,18,1,1,1, , , , , , ,2
31979,3,2,47,1,6,2,1,1,3600,18,18,1,2,1, , , , , , ,2
21759,2,2,49,1,6,1,3,1,9600,54,18,2,2,1, , , , , , ,2
42897,4,1,50,3,6,1,4,1,13000,72,18,33,2,1, , , , , , ,2
10430,1,1,23,3,3,2,1,2,8500,18,18,1,2,1, , , , , , ,2
31956,3,1,24,1,5,1,2,2,6000,36,18,1,2,2,80,21,2,21,7,1,2
52962,5,1,45,3,2,1,3,1,18000,54.6,18.2,33,2,1, , , , , , ,2
10185,1,1,50,2,1,1,4,1,12000,73,18.25,36,2,1, , , , , , ,2
42695,4,1,54,2,1,1,4,1,15000,73,18.25,36,1,1, , , , , , ,2
32041,3,1,30,3,2,1,4,1,20000,73,18.25,33,2,2,100,21,2,34,7,2,2
21526,2,2,30,3,2,1,4,1,30000,73,18.25,33,2, ,150,32,3,31,20,2,2
21766,2,2,38,2,5,1,4,1,6000,73,18.25,36,2,1, , , , , , ,2
21516,2,1,30,3,1,1,3,1,15000,55,18.3333333333333,33,1,1, , , , , , ,2
10984,1,2,30,3,1,1,3,1,20000,55,18.3333333333333,33,2,1, , , , , , ,2
21374,2,1,43,2,2,1,3,1,6000,55,18.3333333333333,33,2,1, , , , , , ,2
10682,1,1,49,1,2,1,3,1,8400,55,18.3333333333333,33,2,1, , , , , , ,2
21483,2,2,46,3,2,1,3,1,9800,55,18.3333333333333,33,2, ,100,21,2,4,6,2,2
