编码,所在区,性别,年龄,文化程度,从业状况,婚姻,常住人口,户口状况,家庭收入,现住面积,人均面积,房屋产权,住房满意,未来三年,计划面积,计划户型,购买类型,地理位置,购房价位,是否贷款,mj
10932,A,男,55,大学（专、本科）,行政事业单位,已婚,4,本市户口,33000,120,30,多层商品房,满意,不买, , , , , , ,20~30平米
11037,A,男,38,大学（专、本科）,行政事业单位,已婚,3,本市户口,35000,90,30,多层商品房,满意,不买, , , , , , ,20~30平米
10133,A,男,31,高中（中专）,行政事业单位,已婚,5,本市户口,50000,150,30,经济适用房,不满意,不买, , , , , , ,20~30平米
21221,B,女,50,初中及以下,国营企业,已婚,2,本市户口,4000,60,30,多层商品房,不满意,不买, , , , , , ,20~30平米
31999,C,男,40,高中（中专）,国营企业,已婚,3,本市户口,5000,90,30,经济适用房,满意,不买, , , , , , ,20~30平米
10526,A,男,43,初中及以下,国营企业,已婚,2,本市户口,6000,60,30,多层商品房,满意,不买, , , , , , ,20~30平米
21084,B,男,48,高中（中专）,国营企业,否,2,本市户口,6000,60,30,多层商品房,满意,不买, , , , , , ,20~30平米
21459,B,女,55,初中及以下,国营企业,已婚,2,本市户口,6000,60,30,多层商品房,满意,不买, , , , , , ,20~30平米
10248,A,男,37,高中（中专）,国营企业,已婚,2,本市户口,7000,60,30,部分产权,满意,不买, , , , , , ,20~30平米
10141,A,女,25,大学（专、本科）,国营企业,已婚,1,本市户口,8000,30,30,无产权,不满意,购买,150,三室两厅,多层商品房,环城快速路东侧,20,自筹,20~30平米
31876,C,男,30,高中（中专）,国营企业,已婚,2,本市户口,8000,60,30,多层商品房,不满意,不买, , , , , , ,20~30平米
32335,C,男,25,初中及以下,国营企业,已婚,2,本市户口,8000,60,30,多层商品房,满意,不买, , , , , , ,20~30平米
42630,D,男,41,高中（中专）,国营企业,已婚,2,本市户口,9600,60,30,二手房,满意,不买, , , , , , ,20~30平米
10186,A,男,50,初中及以下,国营企业,已婚,2,本市户口,10000,60,30,多层商品房,不满意,不买, , , , , , ,20~30平米
21187,B,男,46,高中（中专）,国营企业,已婚,3,本市户口,10000,90,30,无产权,不满意,不买, , , , , , ,20~30平米
21718,B,女,38,大学（专、本科）,国营企业,已婚,3,本市户口,10000,90,30,多层商品房,满意,不买, , , , , , ,20~30平米
32181,C,女,28,大学（专、本科）,国营企业,已婚,3,本市户口,10000,90,30,部分产权,满意,购买,100,两室两厅,多层商品房,环城快速路北侧,10,申请贷款,20~30平米
32314,C,女,51,高中（中专）,国营企业,已婚,3,本市户口,10000,90,30,经济适用房,不满意,不买, , , , , , ,20~30平米
21152,B,男,38,高中（中专）,国营企业,否,2,本市户口,11325,60,30,多层商品房,满意,不买, , , , , , ,20~30平米
21453,B,女,39,大学（专、本科）,国营企业,已婚,3,本市户口,12000,90,30,二手房,满意,不买, , , , , , ,20~30平米
31984,C,男,43,高中（中专）,国营企业,已婚,3,本市户口,12000,90,30,多层商品房,不满意,购买,120,三室两厅,多层商品房,京广铁路以东A大道以南,15,自筹,20~30平米
21206,B,女,50,初中及以下,国营企业,已婚,3,本市户口,15000,90,30,多层商品房,满意,不买, , , , , , ,20~30平米
42904,D,女,54,初中及以下,国营企业,已婚,3,本市户口,15000,90,30,多层商品房,满意,不买, , , , , , ,20~30平米
10075,A,女,40,大学（专、本科）,国营企业,已婚,3,本市户口,20000,90,30,其它,满意,购买,100,三室一厅,多层商品房,甲新区,30,申请贷款,20~30平米
10202,A,男,24,大学（专、本科）,国营企业,否,1,本市户口,20000,30,30,无产权,不满意,不买, , , , , , ,20~30平米
10882,A,男,29,大学（专、本科）,国营企业,否,3,本市户口,20000,90,30,部分产权,满意,购买,120,三室一厅,二手房,甲新区,16,申请贷款,20~30平米
10897,A,男,47,大学（专、本科）,国营企业,已婚,3,本市户口,20000,90,30,多层商品房,满意,不买, , , , , , ,20~30平米
21130,B,男,44,大学（专、本科）,国营企业,已婚,3,本市户口,20000,90,30,无产权,满意,购买,120,三室两厅,多层商品房,京广铁路以西B路以南,15,自筹,20~30平米
21131,B,男,30,高中（中专）,国营企业,否,3,本市户口,20000,90,30,多层商品房,满意,购买,85,两室两厅,多层商品房,乙新区,10,申请贷款,20~30平米
42528,D,男,49,高中（中专）,国营企业,已婚,2,本市户口,20000,60,30,无产权,不满意, ,80,三室三厅,多层商品房,京广铁路以东A大道以南,10,自筹,20~30平米
10963,A,男,40,大学（专、本科）,国营企业,已婚,3,本市户口,22000,90,30,多层商品房,满意,不买, , , , , , ,20~30平米
10968,A,男,44,高中（中专）,国营企业,已婚,3,本市户口,23000,90,30,多层商品房,满意,不买, , , , , , ,20~30平米
10760,A,女,48,大学（专、本科）,国营企业,已婚,3,本市户口,30000,90,30,多层商品房,不满意,不买, , , , , , ,20~30平米
21457,B,男,33,高中（中专）,国营企业,否,3,本市户口,36000,90,30,多层商品房,满意,购买,100,两室一厅,二手房,乙新区,10,申请贷款,20~30平米
10318,A,男,31,高中（中专）,国营企业,已婚,3,本市户口,40000,90,30,多层商品房,不满意,不买, , , , , , ,20~30平米
21481,B,女,25,大学（专、本科）,国营企业,否,4,本市户口,50000,120,30,多层商品房,满意,购买,90,两室两厅,多层商品房,京广铁路以东A大道以南,10,申请贷款,20~30平米
42792,D,女,33,大学（专、本科）,国营企业,已婚,2,本市户口,50000,60,30,部分产权,不满意,不买, , , , , , ,20~30平米
10225,A,男,55,高中（中专）,私营企业,已婚,2,本市户口,5000,60,30,其它,满意,不买, , , , , , ,20~30平米
10453,A,女,29,高中（中专）,私营企业,已婚,4,本市户口,5000,120,30,多层商品房,不满意,购买,150,四室两厅单卫,高层商品房,京广铁路以东A大道以南,40,自筹,20~30平米
10870,A,女,36,大学（专、本科）,私营企业,已婚,2,本市户口,9000,60,30,二手房,满意,不买, , , , , , ,20~30平米
10442,A,男,24,大学（专、本科）,私营企业,已婚,3,本市户口,10000,90,30,多层商品房,满意,不买, , , , , , ,20~30平米
10559,A,男,46,高中（中专）,私营企业,已婚,4,本市户口,10000,120,30,其它,不满意,不买, , , , , , ,20~30平米
32173,C,女,41,初中及以下,私营企业,已婚,4,本市户口,10000,120,30,二手房,不满意,不买, , , , , , ,20~30平米
42655,D,女,40,高中（中专）,私营企业,已婚,3,本市户口,15000,90,30,多层商品房,满意,不买, , , , , , ,20~30平米
10333,A,男,25,大学（专、本科）,私营企业,已婚,2,本市户口,20000,60,30,多层商品房,满意,不买, , , , , , ,20~30平米
10624,A,男,28,大学（专、本科）,私营企业,已婚,2,本市户口,20000,60,30,多层商品房,不满意,购买,200,更大户型,多层商品房,其它,35,申请贷款,20~30平米
21166,B,女,27,大学（专、本科）,私营企业,已婚,2,本市户口,30000,60,30,多层商品房,不满意,购买,150,四室二厅双卫,多层商品房,京广铁路以东A大道以南,30,申请贷款,20~30平米
10302,A,男,27,大学（专、本科）,私营企业,已婚,2,本市户口,33500,60,30,多层商品房,不满意,购买,120,三室两厅,多层商品房,京广铁路以东A大道以北,20,申请贷款,20~30平米
10536,A,男,32,大学（专、本科）,私营企业,已婚,2,本市户口,40000,60,30,无产权,不满意,购买,100,三室两厅,多层商品房,京广铁路以东A大道以北,20,自筹,20~30平米
32388,C,男,38,大学（专、本科）,大专院校科研单位,已婚,2,本市户口,5000,60,30,部分产权,不满意,购买,120,三室两厅,多层商品房,京广铁路以东A大道以北,15,申请贷款,20~30平米
32444,C,女,43,大学（专、本科）,大专院校科研单位,已婚,2,本市户口,10000,60,30,多层商品房,不满意,不买, , , , , , ,20~30平米
42931,D,女,31,高中（中专）,大专院校科研单位,已婚,2,本市户口,10000,60,30,无产权,不满意,不买, , , , , , ,20~30平米
10967,A,男,31,研究生及以上,大专院校科研单位,已婚,3,本市户口,24000,90,30,无产权,不满意,不买, , , , , , ,20~30平米
21128,B,男,46,大学（专、本科）,大专院校科研单位,已婚,2,本市户口,25000,60,30,无产权,不满意,不买, , , , , , ,20~30平米
31832,C,男,55,大学（专、本科）,大专院校科研单位,已婚,3,本市户口,40000,90,30,部分产权,满意, ,130,三室两厅,多层商品房,京广铁路以西B路以南,8,自筹,20~30平米
10467,A,男,48,初中及以下,失业,已婚,2,本市户口,5000,60,30,二手房,满意,不买, , , , , , ,20~30平米
21720,B,男,35,高中（中专）,失业,已婚,3,本市户口,10000,90,30,无产权,不满意,不买, , , , , , ,20~30平米
10385,A,男,20,高中（中专）,失业,已婚,2,本市户口,12000,60,30,多层商品房,不满意,购买,100,三室两厅,多层商品房,京广铁路以东A大道以南,20,申请贷款,20~30平米
32454,C,女,52,初中及以下,其它,已婚,2,本市户口,10000,60,30,多层商品房,不满意,不买, , , , , , ,20~30平米
10344,A,女,40,高中（中专）,其它,已婚,3,本市户口,12000,90,30,多层商品房,满意,不买, , , , , , ,20~30平米
52969,E,女,29,高中（中专）,其它,已婚,4,本市户口,24000,120,30,部分产权,满意,不买, , , , , , ,20~30平米
10162,A,男,44,大学（专、本科）,其它,已婚,4,本市户口,30000,120,30,经济适用房,满意,不买, , , , , , ,20~30平米
42607,D,男,23,大学（专、本科）,私营企业,否,1,外地户口,4000,30,30,无产权,不满意,购买,100,两室一厅,多层商品房,京广铁路以东A大道以南,10,自筹,20~30平米
10370,A,男,34,高中（中专）,私营企业,已婚,1,外地户口,10000,30,30,无产权,满意,购买,100,三室两厅,多层商品房,京广铁路以西B路以南,20,自筹,20~30平米
21789,B,男,26,大学（专、本科）,私营企业,否,1,外地户口,12000,30,30,无产权,满意,购买,65,两室两厅,多层商品房,京广铁路以东A大道以南,10,自筹,20~30平米
42503,D,女,26,初中及以下,私营企业,已婚,2,外地户口,12000,60,30,无产权,不满意,购买,80,两室一厅,多层商品房,甲新区,10,自筹,20~30平米
10864,A,男,30,大学（专、本科）,私营企业,已婚,2,外地户口,20000,60,30,无产权,不满意,购买,90,两室两厅,多层商品房,京广铁路以东A大道以南,10,申请贷款,20~30平米
42832,D,男,29,初中及以下,私营企业,已婚,3,外地户口,40000,90,30,无产权,不满意,购买,200,更大户型,别墅,京广铁路以东A大道以南,50,自筹,20~30平米
31928,C,男,24,初中及以下,其它,已婚,1,外地户口,3000,30,30,无产权,不满意,不买, , , , , , ,20~30平米
31845,C,女,23,初中及以下,其它,已婚,2,外地户口,7000,60,30,无产权,满意,不买, , , , , , ,20~30平米
32294,C,男,27,大学（专、本科）,其它,已婚,2,外地户口,8000,60,30,无产权,不满意,不买, , , , , , ,20~30平米
42839,D,男,39,大学（专、本科）,私营企业,已婚,3,本市户口,6000,90.03,30.01,多层商品房,不满意,不买, , , , , , , 
32361,C,女,49,大学（专、本科）,国营企业,已婚,3,本市户口,20000,91,30.3333333333333,其它,不满意,购买,100,三室两厅,多层商品房,京广铁路以东A大道以南,15,自筹,30平米以上
42933,D,女,50,初中及以下,国营企业,已婚,3,本市户口,20000,91,30.3333333333333,部分产权,满意,不买, , , , , , ,30平米以上
42821,D,男,22,高中（中专）,私营企业,否,4,外地户口,10000,121.5,30.375,多层商品房,不满意,不买, , , , , , ,30平米以上
10542,A,男,49,初中及以下,国营企业,已婚,2,本市户口,14000,61,30.5,多层商品房,满意,不买, , , , , , ,30平米以上
32498,C,女,30,大学（专、本科）,国营企业,已婚,2,本市户口,36000,61,30.5,多层商品房,满意,不买, , , , , , ,30平米以上
21790,B,女,49,初中及以下,其它,已婚,5,本市户口,38400,153,30.6,其它,不满意,不买, , , , , , ,30平米以上
42659,D,女,28,高中（中专）,私营企业,已婚,3,本市户口,30000,92,30.6666666666667,多层商品房,满意,不买, , , , , , ,30平米以上
21810,B,男,27,高中（中专）,私营企业,否,3,本市户口,36000,92,30.6666666666667,多层商品房,满意,购买,120,三室两厅,多层商品房,京广铁路以东A大道以南,25,自筹,30平米以上
21782,B,男,37,高中（中专）,私营企业,已婚,3,外地户口,15000,92,30.6666666666667,无产权,不满意,不买, , , , , , ,30平米以上
21203,B,男,45,大学（专、本科）,行政事业单位,已婚,3,本市户口,30000,93,31,多层商品房,满意,不买, , , , , , ,30平米以上
32204,C,男,46,高中（中专）,国营企业,已婚,3,本市户口,15000,93,31,部分产权,满意,不买, , , , , , ,30平米以上
10166,A,男,41,高中（中专）,国营企业,否,3,本市户口,16000,93,31,多层商品房,满意,购买,200,四室两厅单卫,高层商品房,京广铁路以东A大道以北,30,自筹,30平米以上
10956,A,男,37,大学（专、本科）,国营企业,已婚,4,本市户口,15000,125,31.25,多层商品房,满意,不买, , , , , , ,30平米以上
42938,D,男,42,大学（专、本科）,行政事业单位,已婚,4,本市户口,20000,126,31.5,多层商品房,满意,不买, , , , , , ,30平米以上
42905,D,男,43,高中（中专）,私营企业,已婚,2,本市户口,15000,63,31.5,部分产权,满意, ,100,三室一厅,多层商品房,甲新区,13,申请贷款,30平米以上
42660,D,男,37,高中（中专）,行政事业单位,已婚,3,本市户口,12000,95,31.6666666666667,多层商品房,满意,不买, , , , , , ,30平米以上
10085,A,男,47,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,95,31.6666666666667,无产权,不满意,不买, , , , , , ,30平米以上
11033,A,男,49,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,95,31.6666666666667,多层商品房,不满意,不买, , , , , , ,30平米以上
11036,A,男,44,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,95,31.6666666666667,多层商品房,满意,不买, , , , , , ,30平米以上
42656,D,男,34,高中（中专）,行政事业单位,否,3,本市户口,22000,95,31.6666666666667,多层商品房,满意,不买, , , , , , ,30平米以上
11034,A,男,44,大学（专、本科）,行政事业单位,已婚,3,本市户口,35000,95,31.6666666666667,多层商品房,满意,不买, , , , , , ,30平米以上
11070,A,男,55,大学（专、本科）,行政事业单位,已婚,3,本市户口,50000,95,31.6666666666667,多层商品房,不满意,不买, , , , , , ,30平米以上
21486,B,男,46,高中（中专）,国营企业,已婚,3,本市户口,23000,95,31.6666666666667,部分产权,满意,不买, , , , , , ,30平米以上
11058,A,男,39,高中（中专）,私营企业,已婚,3,本市户口,20000,95,31.6666666666667,多层商品房,满意,不买, , , , , , ,30平米以上
11055,A,男,45,高中（中专）,私营企业,已婚,3,本市户口,24000,95,31.6666666666667,多层商品房,不满意,不买, , , , , , ,30平米以上
32250,C,男,50,大学（专、本科）,大专院校科研单位,已婚,3,本市户口,60000,95,31.6666666666667,多层商品房,满意,不买, , , , , , ,30平米以上
10443,A,女,45,初中及以下,行政事业单位,已婚,4,本市户口,10000,127,31.75,多层商品房,满意,不买, , , , , , ,30平米以上
32227,C,男,30,大学（专、本科）,行政事业单位,已婚,2,本市户口,26000,63.7,31.85,多层商品房,不满意,购买,120,四室两厅单卫,高层商品房,京广铁路以东A大道以北,20,自筹,30平米以上
21110,B,男,54,初中及以下,行政事业单位,已婚,2,本市户口,10000,64,32,多层商品房,不满意,不买, , , , , , ,30平米以上
21234,B,男,52,高中（中专）,国营企业,已婚,2,本市户口,10000,64,32,多层商品房,满意,不买, , , , , , ,30平米以上
10278,A,男,50,高中（中专）,国营企业,已婚,2,本市户口,15000,64,32,二手房,不满意,不买, , , , , , ,30平米以上
21551,B,男,47,大学（专、本科）,国营企业,已婚,3,本市户口,50000,96,32,多层商品房,满意,不买, , , , , , ,30平米以上
42915,D,女,22,高中（中专）,私营企业,否,3,本市户口,7000,96,32,部分产权,满意,不买, , , , , , ,30平米以上
10911,A,女,32,高中（中专）,私营企业,已婚,3,本市户口,20000,96,32,多层商品房,满意,不买, , , , , , ,30平米以上
21550,B,男,53,大学（专、本科）,私营企业,已婚,3,本市户口,50000,96,32,多层商品房,满意,不买, , , , , , ,30平米以上
10854,A,男,45,大学（专、本科）,私营企业,已婚,5,本市户口,100000,160,32,多层商品房,满意,购买,200,四室二厅双卫,多层商品房,京广铁路以东A大道以南,50,自筹,30平米以上
21616,B,女,55,初中及以下,其它,已婚,2,本市户口,10000,64,32,多层商品房,不满意,不买, , , , , , ,30平米以上
21618,B,男,42,高中（中专）,行政事业单位,已婚,3,本市户口,14000,97,32.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
21606,B,男,44,初中及以下,行政事业单位,已婚,3,本市户口,23000,97,32.3333333333333,多层商品房,满意,购买,90,三室一厅,二手房,环城快速路西侧,12,自筹,30平米以上
21603,B,男,52,大学（专、本科）,行政事业单位,已婚,3,本市户口,25000,97,32.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
21608,B,男,42,大学（专、本科）,行政事业单位,已婚,3,本市户口,25000,97,32.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
21604,B,男,48,高中（中专）,行政事业单位,已婚,3,本市户口,26000,97,32.3333333333333,多层商品房,满意,购买,90,三室一厅,二手房,环城快速路西侧,10,自筹,30平米以上
21605,B,女,50,高中（中专）,国营企业,已婚,3,本市户口,23000,97,32.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
42934,D,女,52,高中（中专）,其它,已婚,3,本市户口,24000,97,32.3333333333333,多层商品房,不满意,购买,80,两室一厅,二手房,京广铁路以东A大道以南,10,自筹,30平米以上
10416,A,男,51,大学（专、本科）,行政事业单位,已婚,4,本市户口,40000,130,32.5,高层商品房,满意,不买, , , , , , ,30平米以上
42858,D,男,25,大学（专、本科）,国营企业,已婚,2,本市户口,8000,65,32.5,经济适用房,不满意,购买,120,两室一厅,高层商品房,京广铁路以东A大道以南,12,申请贷款,30平米以上
21529,B,男,27,高中（中专）,国营企业,已婚,2,本市户口,13000,65,32.5,多层商品房,不满意,购买,80,两室两厅,二手房,京广铁路以西B路以北,10,自筹,30平米以上
21521,B,男,36,高中（中专）,国营企业,已婚,2,本市户口,14400,65,32.5,多层商品房,不满意,不买, , , , , , ,30平米以上
32255,C,女,54,高中（中专）,国营企业,已婚,2,本市户口,16000,65,32.5,无产权,满意,不买, , , , , , ,30平米以上
42956,D,女,54,大学（专、本科）,国营企业,已婚,4,本市户口,100000,130,32.5,多层商品房,不满意,购买,100,三室两厅,多层商品房,京广铁路以东A大道以北,10,申请贷款,30平米以上
21819,B,女,34,高中（中专）,私营企业,已婚,4,本市户口,12000,130,32.5,多层商品房,满意,不买, , , , , , ,30平米以上
21820,B,男,27,高中（中专）,私营企业,已婚,4,本市户口,15000,130,32.5,多层商品房,不满意,不买, , , , , , ,30平米以上
10140,A,女,55,初中及以下,私营企业,已婚,2,本市户口,16000,65,32.5,经济适用房,不满意,不买, , , , , , ,30平米以上
42785,D,男,38,初中及以下,私营企业,已婚,4,本市户口,16000,130,32.5,其它,满意,不买, , , , , , ,30平米以上
32442,C,男,50,高中（中专）,大专院校科研单位,已婚,2,本市户口,10000,65,32.5,多层商品房,不满意,不买, , , , , , ,30平米以上
21125,B,男,38,研究生及以上,大专院校科研单位,已婚,2,本市户口,30000,65,32.5,部分产权,不满意,不买, , , , , , ,30平米以上
42646,D,男,40,初中及以下,其它,已婚,4,本市户口,20000,130,32.5,多层商品房,满意,不买, , , , , , ,30平米以上
10905,A,女,42,高中（中专）,私营企业,已婚,2,外地户口,15000,65,32.5,无产权,不满意,购买,115,三室一厅,多层商品房,京广铁路以东A大道以北,25,申请贷款,30平米以上
10989,A,男,34,初中及以下,行政事业单位,已婚,3,本市户口,11000,98,32.6666666666667,部分产权,满意,不买, , , , , , ,30平米以上
10988,A,男,53,高中（中专）,行政事业单位,已婚,3,本市户口,20000,98,32.6666666666667,多层商品房,满意,不买, , , , , , ,30平米以上
11032,A,男,41,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,98,32.6666666666667,多层商品房,不满意,不买, , , , , , ,30平米以上
10281,A,女,23,大学（专、本科）,行政事业单位,否,3,本市户口,40000,98,32.6666666666667,部分产权,不满意,不买, , , , , , ,30平米以上
10533,A,女,30,大学（专、本科）,国营企业,已婚,3,本市户口,24000,98,32.6666666666667,多层商品房,不满意,不买, , , , , , ,30平米以上
10990,A,男,37,大学（专、本科）,大专院校科研单位,已婚,3,本市户口,15000,98,32.6666666666667,部分产权,满意,不买, , , , , , ,30平米以上
10496,A,男,40,大学（专、本科）,私营企业,已婚,3,外地户口,30000,98,32.6666666666667,多层商品房,满意,不买, , , , , , ,30平米以上
10197,A,男,40,大学（专、本科）,行政事业单位,已婚,2,本市户口,20000,66,33,部分产权,满意,不买, , , , , , ,30平米以上
21201,B,男,47,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,99,33,多层商品房,满意,不买, , , , , , ,30平米以上
42826,D,男,48,大学（专、本科）,行政事业单位,已婚,4,本市户口,30000,132,33,多层商品房,满意,不买, , , , , , ,30平米以上
10074,A,男,30,大学（专、本科）,行政事业单位,已婚,3,本市户口,8000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10062,A,男,50,大学（专、本科）,行政事业单位,已婚,3,本市户口,10000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10925,A,男,39,大学（专、本科）,行政事业单位,已婚,3,本市户口,15000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10084,A,男,40,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,100,33.3333333333333,部分产权,满意,不买, , , , , , ,30平米以上
10086,A,女,39,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,100,33.3333333333333,部分产权,不满意,不买, , , , , , ,30平米以上
10087,A,男,40,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,100,33.3333333333333,部分产权,满意,购买,150,三室两厅,多层商品房,京广铁路以东A大道以北,15,自筹,30平米以上
10520,A,男,24,大学（专、本科）,行政事业单位,否,3,本市户口,20000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10629,A,女,43,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10675,A,女,42,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
11027,A,女,33,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
11075,A,男,38,研究生及以上,行政事业单位,已婚,3,本市户口,20000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10974,A,男,41,大学（专、本科）,行政事业单位,已婚,3,本市户口,22000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
11006,A,女,38,大学（专、本科）,行政事业单位,已婚,3,本市户口,24000,100,33.3333333333333,无产权,满意,不买, , , , , , ,30平米以上
11056,A,男,41,高中（中专）,行政事业单位,已婚,3,本市户口,24000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10088,A,男,36,研究生及以上,行政事业单位,已婚,3,本市户口,25000,100,33.3333333333333,部分产权,满意,不买, , , , , , ,30平米以上
10409,A,男,39,大学（专、本科）,行政事业单位,已婚,3,本市户口,25000,100,33.3333333333333,高层商品房,满意,不买, , , , , , ,30平米以上
10168,A,男,52,大学（专、本科）,行政事业单位,已婚,3,本市户口,30000,100,33.3333333333333,经济适用房,不满意,购买,120,三室两厅,高层商品房,京广铁路以东A大道以北,26,申请贷款,30平米以上
10908,A,男,30,研究生及以上,行政事业单位,已婚,3,本市户口,30000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
11039,A,男,38,大学（专、本科）,行政事业单位,已婚,3,本市户口,30000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
21728,B,男,50,大学（专、本科）,行政事业单位,已婚,3,本市户口,30000,100,33.3333333333333,无产权,满意,不买, , , , , , ,30平米以上
10621,A,男,30,大学（专、本科）,行政事业单位,已婚,3,本市户口,36000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10681,A,男,55,高中（中专）,国营企业,已婚,3,本市户口,10000,100,33.3333333333333,多层商品房,不满意,不买, , , , , , ,30平米以上
42636,D,女,30,高中（中专）,国营企业,已婚,3,本市户口,10000,100,33.3333333333333,多层商品房,不满意,不买, , , , , , ,30平米以上
11004,A,男,30,初中及以下,国营企业,已婚,3,本市户口,12000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
32375,C,女,27,大学（专、本科）,国营企业,已婚,3,本市户口,15000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
32376,C,男,40,大学（专、本科）,国营企业,已婚,3,本市户口,15000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10015,A,男,45,高中（中专）,国营企业,已婚,3,本市户口,20000,100,33.3333333333333,二手房,满意,不买, , , , , , ,30平米以上
10900,A,男,34,高中（中专）,国营企业,已婚,3,本市户口,20000,100,33.3333333333333,部分产权,不满意,购买,140,三室两厅,多层商品房,京广铁路以东A大道以北,20,申请贷款,30平米以上
10942,A,男,50,高中（中专）,国营企业,已婚,3,本市户口,20000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10672,A,女,44,初中及以下,国营企业,已婚,3,本市户口,22000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10169,A,男,32,大学（专、本科）,国营企业,已婚,3,本市户口,24000,100,33.3333333333333,高层商品房,满意,不买, , , , , , ,30平米以上
10492,A,女,48,大学（专、本科）,国营企业,已婚,3,本市户口,24000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10656,A,女,46,大学（专、本科）,国营企业,已婚,3,本市户口,30000,100,33.3333333333333,多层商品房,不满意,不买, , , , , , ,30平米以上
32201,C,男,40,大学（专、本科）,国营企业,已婚,3,本市户口,40000,100,33.3333333333333,高层商品房,不满意,不买, , , , , , ,30平米以上
32367,C,男,36,高中（中专）,私营企业,已婚,3,本市户口,8000,100,33.3333333333333,无产权,不满意,不买, , , , , , ,30平米以上
52973,E,男,28,高中（中专）,私营企业,已婚,3,本市户口,10000,100,33.3333333333333,部分产权,满意,不买, , , , , , ,30平米以上
21814,B,女,34,初中及以下,私营企业,已婚,3,本市户口,20000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10602,A,男,30,高中（中专）,私营企业,否,3,本市户口,25000,100,33.3333333333333,多层商品房,不满意,购买,100,三室一厅,多层商品房,乙新区,15,自筹,30平米以上
32390,C,女,28,大学（专、本科）,私营企业,否,3,本市户口,30000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
32197,C,男,35,大学（专、本科）,私营企业,已婚,3,本市户口,35000,100,33.3333333333333,经济适用房,不满意,购买,120,三室两厅,多层商品房,环城快速路北侧,16,自筹,30平米以上
10204,A,男,32,大学（专、本科）,私营企业,已婚,3,本市户口,50000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10919,A,女,48,高中（中专）,大专院校科研单位,已婚,3,本市户口,15000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10611,A,女,38,大学（专、本科）,大专院校科研单位,已婚,3,本市户口,30000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
42808,D,男,36,大学（专、本科）,大专院校科研单位,已婚,3,本市户口,40000,100,33.3333333333333,部分产权,不满意,购买,200,更大户型,别墅,环城快速路北侧,50,自筹,30平米以上
42903,D,男,30,初中及以下,失业,已婚,3,本市户口,3000,100,33.3333333333333,无产权,满意,不买, , , , , , ,30平米以上
10979,A,女,53,初中及以下,其它,已婚,3,本市户口,20000,100,33.3333333333333,多层商品房,满意,不买, , , , , , ,30平米以上
10230,A,男,26,大学（专、本科）,私营企业,否,3,外地户口,60000,100,33.3333333333333,部分产权,不满意,不买, , , , , , ,30平米以上
21721,B,男,53,高中（中专）,国营企业,已婚,2,本市户口,8000,66.8,33.4,多层商品房,满意,不买, , , , , , ,30平米以上
42523,D,男,55,高中（中专）,国营企业,已婚,2,本市户口,25000,66.9,33.45,经济适用房,满意,不买, , , , , , ,30平米以上
